Symbol,Name,Exchange,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
CST,"CST Brands, Inc.",NYSE,47.98,$3.63B,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cst
CTS,CTS Corporation,NYSE,16.9,$553.65M,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/cts
CUBE,CubeSmart,NYSE,24.97,$4.5B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cube
CUB,Cubic Corporation,NYSE,42,$1.13B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cub
CFR,"Cullen/Frost Bankers, Inc.",NYSE,74.19,$4.67B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cfr
CFR^A,"Cullen/Frost Bankers, Inc.",NYSE,25.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfr^a
CFI,"Culp, Inc.",NYSE,27.85,$342.75M,n/a,Basic Industries,Textiles,http://www.nasdaq.com/symbol/cfi
CMI,Cummins Inc.,NYSE,124.31,$20.92B,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cmi
CW,Curtiss-Wright Corporation,NYSE,85.61,$3.79B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cw
SRF,Cushing Energy Income Fund (The),NYSE,8.91,$22.05M,2012,n/a,n/a,http://www.nasdaq.com/symbol/srf
SZC,Cushing Renaissance Fund (The),NYSE,15.9,$96.26M,2012,n/a,n/a,http://www.nasdaq.com/symbol/szc
CUBI,"Customers Bancorp, Inc",NYSE,24.85,$678.21M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubi
CUBI^C,"Customers Bancorp, Inc",NYSE,26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^c
CUBI^D,"Customers Bancorp, Inc",NYSE,26.1508,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^d
CUBI^E,"Customers Bancorp, Inc",NYSE,26.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^e
CUBI^F,"Customers Bancorp, Inc",NYSE,25.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cubi^f
CUBS,"Customers Bancorp, Inc",NYSE,26.6969,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/cubs
CSI,Cutwater Select Income Fund,NYSE,19.59,$209.78M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/csi
CVT,"CVENT, INC.",NYSE,30.51,$1.29B,1987,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvt
CVI,CVR Energy Inc.,NYSE,12.89,$1.12B,2007,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvi
UAN,"CVR Partners, LP",NYSE,4.2,$475.79M,2011,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/uan
CVRR,"CVR Refining, LP",NYSE,7,$1.03B,2013,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,NYSE,82.31,$87.76B,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/cvs
CELP,"Cypress Energy Partners, L.P.",NYSE,9.64,$114.25M,2014,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/celp
CYS,"CYS Investments, Inc.",NYSE,8.46,$1.28B,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cys
CYS^A,"CYS Investments, Inc.",NYSE,24.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^a
CYS^B,"CYS Investments, Inc.",NYSE,23.5301,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cys^b
DHI,"D.R. Horton, Inc.",NYSE,28.75,$10.7B,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/dhi
CB,D/B/A Chubb Limited New,NYSE,123.11,$57.26B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cb
DAN,Dana Incorporated,NYSE,15.09,$2.17B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,NYSE,76.94,$53.22B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,NYSE,2.6,$285.48M,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,NYSE,23.23,$242.37M,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/dq
DRI,"Darden Restaurants, Inc.",NYSE,63.86,$7.86B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,NYSE,13.34,$2.2B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,NYSE,58.63,$12.13B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/dva
DPM,"DCP Midstream Partners, LP",NYSE,31.41,$3.6B,2005,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dpm
DCT,DCT Industrial Trust Inc,NYSE,44.91,$4.05B,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dct
DDR,DDR Corp.,NYSE,14.85,$5.43B,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ddr
DDR^J,DDR Corp.,NYSE,25.74,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^j
DDR^K,DDR Corp.,NYSE,25.661,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddr^k
DF,Dean Foods Company,NYSE,18.46,$1.67B,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/df
DECK,Deckers Outdoor Corporation,NYSE,52.25,$1.67B,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/deck
DE,Deere & Company,NYSE,88.06,$27.69B,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/de
DEX,Delaware Enhanced Global Dividend,NYSE,9.42,$149.44M,2007,n/a,n/a,http://www.nasdaq.com/symbol/dex
DDF,"Delaware Investments Dividend & Income Fund, Inc.",NYSE,9.27,$75.02M,1993,n/a,n/a,http://www.nasdaq.com/symbol/ddf
DKL,"Delek Logistics Partners, L.P.",NYSE,22,$534.66M,2012,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/dkl
DK,"Delek US Holdings, Inc.",NYSE,15.13,$936.14M,2006,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/dk
DVMT,Dell Technologies Inc.,NYSE,48.62,$10.84B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dvmt
DLPH,Delphi Automotive plc,NYSE,66.76,$18.21B,2011,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dlph
DAL,"Delta Air Lines, Inc.",NYSE,42.88,$31.58B,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/dal
DEL,Deltic Timber Corporation,NYSE,58.37,$709.14M,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/del
DLX,Deluxe Corporation,NYSE,59.7,$2.9B,n/a,Consumer Durables,Publishing,http://www.nasdaq.com/symbol/dlx
DMD,Demand Media Inc.,NYSE,5.65,$115.19M,2011,Technology,EDP Services,http://www.nasdaq.com/symbol/dmd
DNR,Denbury Resources Inc.,NYSE,2.43,$967.93M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dnr
DKT,Deutsch Bk Contingent Cap Tr V,NYSE,24.73,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dkt
DB,Deutsche Bank AG,NYSE,13.45,$18.55B,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/db
DTK,Deutsche Bank AG,NYSE,24.04,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dtk
DXB,Deutsche Bank AG,NYSE,23,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/dxb
DVN,Devon Energy Corporation,NYSE,40.19,$21.06B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/dvn
DV,DeVry Education Group Inc.,NYSE,23.05,$1.45B,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dv
DHX,"DHI Group, Inc.",NYSE,5.15,$257.96M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/dhx
DHT,"DHT Holdings, Inc.",NYSE,3.67,$342.65M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dht
DEO,Diageo plc,NYSE,103.87,$71.52B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/deo
DO,"Diamond Offshore Drilling, Inc.",NYSE,15.72,$2.16B,1995,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/do
DRH,Diamondrock Hospitality Company,NYSE,8.89,$1.79B,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/drh
DSX,Diana Shipping inc.,NYSE,2.44,$201.41M,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsx
DSX^B,Diana Shipping inc.,NYSE,15,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dsx^b
DSXN,Diana Shipping inc.,NYSE,20.2,n/a,2015,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/dsxn
DKS,Dick&#39;s Sporting Goods Inc,NYSE,56.72,$6.4B,2002,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dks
DBD,"Diebold, Incorporated",NYSE,21.2,$1.38B,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/dbd
DLR,"Digital Realty Trust, Inc.",NYSE,90.83,$13.34B,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dlr
DLR^F,"Digital Realty Trust, Inc.",NYSE,25.48,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^f
DLR^G,"Digital Realty Trust, Inc.",NYSE,25.27,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^g
DLR^H,"Digital Realty Trust, Inc.",NYSE,27.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^h
DLR^I,"Digital Realty Trust, Inc.",NYSE,26.51,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlr^i
DGI,"DigitalGlobe, Inc",NYSE,25.5,$1.59B,2009,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/dgi
DDS,"Dillard&#39;s, Inc.",NYSE,61.13,$2.09B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",NYSE,25.9539,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/ddt
DIN,"DineEquity, Inc",NYSE,77.46,$1.4B,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/din
DPLO,"Diplomat Pharmacy, Inc.",NYSE,12.5,$829.72M,2014,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/dplo
DFS,Discover Financial Services,NYSE,56.07,$22.11B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dfs
DFS^B,Discover Financial Services,NYSE,26.0961,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dfs^b
DRA,Diversified Real Asset Income Fund,NYSE,15.94,$285.08M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dra
DNI,Dividend and Income Fund,NYSE,10.65,$112.43M,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dni
DLB,Dolby Laboratories,NYSE,46.49,$4.69B,2005,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dlb
DG,Dollar General Corporation,NYSE,68.53,$19.31B,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg
DDC,Dominion Diamond Corporation,NYSE,8.54,$719.58M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/ddc
DM,"Dominion Midstream Partners, LP",NYSE,24.75,$1.92B,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dm
D,"Dominion Resources, Inc.",NYSE,73.79,$46.18B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d
DCUC,"Dominion Resources, Inc.",NYSE,49.71,$31.11B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcuc
DCUD,"Dominion Resources, Inc.",NYSE,50.45,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcud
DRUA,"Dominion Resources, Inc.",NYSE,24.85,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/drua
DPZ,Domino&#39;s Pizza Inc,NYSE,166.76,$8.02B,2004,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dpz
UFS,Domtar Corporation,NYSE,34.3,$2.23B,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/ufs
DCI,"Donaldson Company, Inc.",NYSE,36.13,$4.79B,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/dci
DFIN,"Donnelley Financial Solutions, Inc.",NYSE,20.73,$672.25M,2016,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/dfin
LPG,Dorian LPG Ltd.,NYSE,5.82,$319.85M,2014,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/lpg
DSL,DoubleLine Income Solutions Fund,NYSE,18.26,$1.85B,2013,n/a,n/a,http://www.nasdaq.com/symbol/dsl
DBL,DoubleLine Opportunistic Credit Fund,NYSE,23.86,$354.23M,2012,n/a,n/a,http://www.nasdaq.com/symbol/dbl
PLOW,"Douglas Dynamics, Inc.",NYSE,26.5,$596.29M,2010,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/plow
DEI,"Douglas Emmett, Inc.",NYSE,35.48,$5.36B,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dei
DOV,Dover Corporation,NYSE,65.53,$10.18B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dov
DDE,Dover Downs Gaming & Entertainment Inc,NYSE,1.08,$35.66M,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dde
DVD,"Dover Motorsports, Inc.",NYSE,2.35,$86.49M,1996,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dvd
DOW,Dow Chemical Company (The),NYSE,53.13,$59.58B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dow
DPS,"Dr Pepper Snapple Group, Inc",NYSE,86.53,$15.9B,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/dps
RDY,Dr. Reddy&#39;s Laboratories Ltd,NYSE,46.07,$7.63B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rdy
DRD,DRDGOLD Limited,NYSE,5.3,$228.66M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/drd
DW,Drew Industries Incorporated,NYSE,86.6,$2.13B,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/dw
DHF,Dreyfus High Yield Strategies Fund,NYSE,3.11,$225.92M,1998,n/a,n/a,http://www.nasdaq.com/symbol/dhf
DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",NYSE,13.16,$241.91M,2013,n/a,n/a,http://www.nasdaq.com/symbol/dmb
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",NYSE,8.43,$414.01M,1989,n/a,n/a,http://www.nasdaq.com/symbol/dsm
LEO,"Dreyfus Strategic Municipals, Inc.",NYSE,8.81,$544.89M,1987,n/a,n/a,http://www.nasdaq.com/symbol/leo
DRQ,"Dril-Quip, Inc.",NYSE,47.65,$1.79B,1997,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/drq
DST,"DST Systems, Inc.",NYSE,96.12,$3.14B,1995,Technology,EDP Services,http://www.nasdaq.com/symbol/dst
DSW,DSW Inc.,NYSE,20.6,$1.69B,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dsw
DTE,DTE Energy Company,NYSE,93.09,$16.7B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte
DTJ,DTE Energy Company,NYSE,25.23,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtj
DTQ,DTE Energy Company,NYSE,25.7,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtq
DTV,DTE Energy Company,NYSE,52.5,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtv
DTZ,DTE Energy Company,NYSE,25.45,n/a,2011,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtz
DCO,Ducommun Incorporated,NYSE,22.09,$246.68M,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/dco
DPG,Duff & Phelps Global Utility Income Fund Inc.,NYSE,14.82,$562.12M,2011,n/a,n/a,http://www.nasdaq.com/symbol/dpg
DSE,Duff & Phelps Select Energy MLP Fund Inc.,NYSE,7.31,$190.13M,2014,n/a,n/a,http://www.nasdaq.com/symbol/dse
DNP,"Duff & Phelps Utilities Income, Inc.",NYSE,9.91,$2.79B,1987,n/a,n/a,http://www.nasdaq.com/symbol/dnp
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",NYSE,15.2,$129.49M,1991,n/a,n/a,http://www.nasdaq.com/symbol/dtf
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",NYSE,9.42,$259M,1993,n/a,n/a,http://www.nasdaq.com/symbol/duc
DUK,Duke Energy Corporation,NYSE,77.27,$53.23B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk
DUKH,Duke Energy Corporation,NYSE,25.47,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/dukh
DRE,Duke Realty Corporation,NYSE,24.7,$8.76B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dre
DNB,Dun & Bradstreet Corporation (The),NYSE,116.29,$4.22B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dnb
DFT,"Dupont Fabros Technology, Inc.",NYSE,39.25,$2.97B,2007,Finance,Real Estate,http://www.nasdaq.com/symbol/dft
DFT^C,"Dupont Fabros Technology, Inc.",NYSE,26.6442,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft^c
DHG,"DWS High Income Opportunities Fund, Inc.",NYSE,13.91,$211.17M,2006,n/a,n/a,http://www.nasdaq.com/symbol/dhg
DY,"Dycom Industries, Inc.",NYSE,79.39,$2.49B,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/dy
DLNG,Dynagas LNG Partners LP,NYSE,12.85,$456.05M,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/dlng
DLNG^A,Dynagas LNG Partners LP,NYSE,25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dlng^a
DYN,Dynegy Inc.,NYSE,8.31,$974.67M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dyn
DYN.WS,Dynegy Inc.,NYSE,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws
DYN^A,Dynegy Inc.,NYSE,32.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a
DYNC,Dynegy Inc.,NYSE,64.62,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dync
DX,"Dynex Capital, Inc.",NYSE,6.69,$328.79M,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dx
DX^A,"Dynex Capital, Inc.",NYSE,25.0133,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a
DX^B,"Dynex Capital, Inc.",NYSE,24.1559,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b
DD,E.I. du Pont de Nemours and Company,NYSE,68.61,$59.65B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd
DD^A,E.I. du Pont de Nemours and Company,NYSE,92,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^a
DD^B,E.I. du Pont de Nemours and Company,NYSE,103.65,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^b
ELF,"e.l.f. Beauty, Inc.",NYSE,26.28,$1.17B,2016,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/elf
SSP,E.W. Scripps Company (The),NYSE,12.62,$1.05B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ssp
EGIF,Eagle Growth and Income Opportunities Fund,NYSE,15.6001,$112.02M,2015,n/a,n/a,http://www.nasdaq.com/symbol/egif
EXP,Eagle Materials Inc,NYSE,82.07,$3.96B,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/exp
ECC           ,Eagle Point Credit Company Inc.,NYSE,16.3301,$247.03M,2014,n/a,n/a,http://www.nasdaq.com/symbol/ecc
ECCA,Eagle Point Credit Company Inc.,NYSE,26.2499,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/ecca
ECCB,Eagle Point Credit Company Inc.,NYSE,25.778,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eccb
ECCZ,Eagle Point Credit Company Inc.,NYSE,25.84,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/eccz
DEA,"Easterly Government Properties, Inc.",NYSE,18.09,$634.28M,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dea
EGP,"EastGroup Properties, Inc.",NYSE,65.17,$2.14B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp
EMN,Eastman Chemical Company,NYSE,71.26,$10.53B,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/emn
KODK,Eastman Kodak Company,NYSE,14.5,$612.59M,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kodk
KODK.WS,Eastman Kodak Company,NYSE,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws
KODK.WS.A,Eastman Kodak Company,NYSE,n/a,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws.a
ETN,"Eaton Corporation, PLC",NYSE,60.76,$27.45B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/etn
ETV,Eaton Vance Corporation,NYSE,14.1,$900.78M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etv
ETW,Eaton Vance Corporation,NYSE,10.28,$1.09B,2005,n/a,n/a,http://www.nasdaq.com/symbol/etw
EV,Eaton Vance Corporation,NYSE,35.25,$3.99B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ev
EOI,Eaton Vance Enhance Equity Income Fund,NYSE,11.65,$456.37M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eoi
EOS,Eaton Vance Enhanced Equity Income Fund II,NYSE,12.8,$609.99M,2005,n/a,n/a,http://www.nasdaq.com/symbol/eos
EFT,Eaton Vance Floating Rate Income Trust,NYSE,14.22,$566.86M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eft
EFF,Eaton vance Floating-Rate Income Plus Fund,NYSE,15.4488,$117.51M,2013,n/a,n/a,http://www.nasdaq.com/symbol/eff
EHT,Eaton Vance High Income 2021 Target Term Trust,NYSE,10,$190M,2016,n/a,n/a,http://www.nasdaq.com/symbol/eht
ETX           ,Eaton Vance Municipal Income 2028 Term Trust,NYSE,19.66,$212.97M,2013,n/a,n/a,http://www.nasdaq.com/symbol/etx
EOT,Eaton Vance Municipal Income Trust,NYSE,21.89,$333M,2009,n/a,n/a,http://www.nasdaq.com/symbol/eot
EVN,Eaton Vance Municipal Income Trust,NYSE,13.24,$314.86M,1999,n/a,n/a,http://www.nasdaq.com/symbol/evn
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,NYSE,8.8,$560.27M,2007,n/a,n/a,http://www.nasdaq.com/symbol/etj
EFR,Eaton Vance Senior Floating-Rate Fund,NYSE,13.84,$509.89M,2003,n/a,n/a,http://www.nasdaq.com/symbol/efr
EVF,Eaton Vance Senior Income Trust,NYSE,6.27,$237.42M,1998,n/a,n/a,http://www.nasdaq.com/symbol/evf
EVG,Eaton Vance Short Diversified Income Fund,NYSE,13.16,$235.31M,2005,n/a,n/a,http://www.nasdaq.com/symbol/evg
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,NYSE,18.66,$1.36B,2003,n/a,n/a,http://www.nasdaq.com/symbol/evt
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,NYSE,20.04,$291.07M,2004,n/a,n/a,http://www.nasdaq.com/symbol/eto
EXD,Eaton Vance Tax-Advantaged Bond,NYSE,11.74,$114.25M,2010,n/a,n/a,http://www.nasdaq.com/symbol/exd
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,NYSE,13.6599,$1.04B,2004,n/a,n/a,http://www.nasdaq.com/symbol/etg
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,15.78,$389.68M,2005,n/a,n/a,http://www.nasdaq.com/symbol/etb
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,NYSE,9.91,$1.48B,2006,n/a,n/a,http://www.nasdaq.com/symbol/ety
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,NYSE,7.89,$2.38B,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg
ECT,ECA Marcellus Trust I,NYSE,2.15,$37.85M,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ect
ECR,Eclipse Resources Corporation,NYSE,2.49,$648.87M,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ecr
ECL,Ecolab Inc.,NYSE,110.67,$32.27B,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl
EC,Ecopetrol S.A.,NYSE,8.48,$17.43B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ec
EIX,Edison International,NYSE,70.31,$22.91B,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix
